seq,frame,coord_ 1,coord_ 2,coord_ 3,coord_ 4,coord_ 5,coord_ 6,coord_ 7,coord_ 8,coord_ 9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,class
205,001225.jpg,152.0214,122.1573,281.5782,197.3517,0.9958164,,,,,,,,,,,holder
205,001225.jpg,,,,,,,,,,,,,,,,stitcher
205,001225.jpg,,,,,,,,,,,,,,,,background
206,001231.jpg,24.29226,133.757,190.2643,195.1605,0.9999887,,,,,,,,,,,grasper
206,001231.jpg,,,,,,,,,,,,,,,,stapler
206,001231.jpg,,,,,,,,,,,,,,,,needle
206,001231.jpg,184.4203,108.1081,288.7394,182.2698,0.9997646,,,,,,,,,,,holder
206,001231.jpg,,,,,,,,,,,,,,,,stitcher
206,001231.jpg,,,,,,,,,,,,,,,,background
207,001237.jpg,8.371975,135.6647,164.1611,205.565,0.9999974,,,,,,,,,,,grasper
207,001237.jpg,,,,,,,,,,,,,,,,stapler
207,001237.jpg,,,,,,,,,,,,,,,,needle
207,001237.jpg,209.497,105.2453,288.6794,182.8428,0.9999787,,,,,,,,,,,holder
207,001237.jpg,,,,,,,,,,,,,,,,stitcher
207,001237.jpg,,,,,,,,,,,,,,,,background
208,001243.jpg,1,150.2502,139.5507,216.4928,0.9999931,,,,,,,,,,,grasper
208,001243.jpg,,,,,,,,,,,,,,,,stapler
208,001243.jpg,,,,,,,,,,,,,,,,needle
208,001243.jpg,223.9749,127.4715,298.2818,195.2041,0.99988,,,,,,,,,,,holder
208,001243.jpg,,,,,,,,,,,,,,,,stitcher
208,001243.jpg,,,,,,,,,,,,,,,,background
209,001249.jpg,9.398928,156.1478,96.12009,216.5512,0.9999976,,,,,,,,,,,grasper
209,001249.jpg,,,,,,,,,,,,,,,,stapler
209,001249.jpg,,,,,,,,,,,,,,,,needle
209,001249.jpg,230.8359,130.4411,322.3932,198.9488,0.9999259,,,,,,,,,,,holder
209,001249.jpg,,,,,,,,,,,,,,,,stitcher
209,001249.jpg,,,,,,,,,,,,,,,,background
210,001255.jpg,8.818367,156.1655,104.6153,220.6227,0.9999989,,,,,,,,,,,grasper
210,001255.jpg,,,,,,,,,,,,,,,,stapler
210,001255.jpg,,,,,,,,,,,,,,,,needle
210,001255.jpg,234.8203,138.8404,324.8533,204.7288,0.999931,,,,,,,,,,,holder
210,001255.jpg,,,,,,,,,,,,,,,,stitcher
210,001255.jpg,,,,,,,,,,,,,,,,background
211,001261.jpg,5.589331,154.3614,101.4776,215.1818,0.9999951,,,,,,,,,,,grasper
211,001261.jpg,,,,,,,,,,,,,,,,stapler
211,001261.jpg,,,,,,,,,,,,,,,,needle
211,001261.jpg,248.2128,137.2829,337.9853,211.675,0.999876,,,,,,,,,,,holder
211,001261.jpg,,,,,,,,,,,,,,,,stitcher
211,001261.jpg,,,,,,,,,,,,,,,,background
212,001267.jpg,7.303758,146.049,102.1743,205.6146,0.9999968,,,,,,,,,,,grasper
212,001267.jpg,,,,,,,,,,,,,,,,stapler
212,001267.jpg,,,,,,,,,,,,,,,,needle
212,001267.jpg,251.1868,139.6326,339.488,213.4276,0.9999669,,,,,,,,,,,holder
212,001267.jpg,,,,,,,,,,,,,,,,stitcher
212,001267.jpg,,,,,,,,,,,,,,,,background
213,001273.jpg,5.737951,143.0427,105.5557,205.3683,0.9999981,,,,,,,,,,,grasper
213,001273.jpg,,,,,,,,,,,,,,,,stapler
213,001273.jpg,,,,,,,,,,,,,,,,needle
213,001273.jpg,264.3044,150.5777,351.9961,219.1721,0.9999595,,,,,,,,,,,holder
213,001273.jpg,,,,,,,,,,,,,,,,stitcher
213,001273.jpg,,,,,,,,,,,,,,,,background
214,001279.jpg,,,,,,,,,,,,,,,,grasper
214,001279.jpg,,,,,,,,,,,,,,,,stapler
214,001279.jpg,,,,,,,,,,,,,,,,needle
214,001279.jpg,,,,,,,,,,,,,,,,holder
214,001279.jpg,,,,,,,,,,,,,,,,stitcher
214,001279.jpg,,,,,,,,,,,,,,,,background
215,001285.jpg,,,,,,,,,,,,,,,,grasper
215,001285.jpg,,,,,,,,,,,,,,,,stapler
215,001285.jpg,,,,,,,,,,,,,,,,needle
215,001285.jpg,,,,,,,,,,,,,,,,holder
215,001285.jpg,,,,,,,,,,,,,,,,stitcher
215,001285.jpg,1,1,491,336.4932,0.9999964,,,,,,,,,,,background
216,001291.jpg,,,,,,,,,,,,,,,,grasper
216,001291.jpg,,,,,,,,,,,,,,,,stapler
216,001291.jpg,,,,,,,,,,,,,,,,needle
216,001291.jpg,,,,,,,,,,,,,,,,holder
216,001291.jpg,,,,,,,,,,,,,,,,stitcher
216,001291.jpg,,,,,,,,,,,,,,,,background
217,001297.jpg,202.6785,76.0699,382.3876,173.3419,0.9999862,,,,,,,,,,,grasper
217,001297.jpg,,,,,,,,,,,,,,,,stapler
217,001297.jpg,,,,,,,,,,,,,,,,needle
217,001297.jpg,,,,,,,,,,,,,,,,holder
217,001297.jpg,,,,,,,,,,,,,,,,stitcher
217,001297.jpg,,,,,,,,,,,,,,,,background
218,001303.jpg,210.7719,69.58077,380.7869,169.0338,0.9999653,,,,,,,,,,,grasper
218,001303.jpg,,,,,,,,,,,,,,,,stapler
218,001303.jpg,,,,,,,,,,,,,,,,needle
218,001303.jpg,,,,,,,,,,,,,,,,holder
218,001303.jpg,,,,,,,,,,,,,,,,stitcher
218,001303.jpg,,,,,,,,,,,,,,,,background
219,001309.jpg,188.8909,63.68518,383.6836,158.4185,0.9999669,,,,,,,,,,,grasper
219,001309.jpg,357.8996,50.95693,491,173.3564,0.981145,,,,,,,,,,,stapler
219,001309.jpg,,,,,,,,,,,,,,,,needle
219,001309.jpg,,,,,,,,,,,,,,,,holder
219,001309.jpg,,,,,,,,,,,,,,,,stitcher
219,001309.jpg,,,,,,,,,,,,,,,,background
220,001315.jpg,198.0549,66.16983,366.3766,161.2297,0.9999758,,,,,,,,,,,grasper
220,001315.jpg,364.112,97.42919,491,215.0042,0.9864785,,,,,,,,,,,stapler
220,001315.jpg,,,,,,,,,,,,,,,,needle
220,001315.jpg,,,,,,,,,,,,,,,,holder
220,001315.jpg,,,,,,,,,,,,,,,,stitcher
220,001315.jpg,,,,,,,,,,,,,,,,background
221,001321.jpg,189.3723,406.668,50.09236,89.36885,375.041,482.862,152.2924,210.5069,0.9999857,0.9567499,,,,,,grasper
221,001321.jpg,403.938,65.74384,489.2012,217.4456,0.6576647,,,,,,,,,,,stapler
221,001321.jpg,,,,,,,,,,,,,,,,needle
221,001321.jpg,,,,,,,,,,,,,,,,holder
221,001321.jpg,,,,,,,,,,,,,,,,stitcher
221,001321.jpg,,,,,,,,,,,,,,,,background
222,001327.jpg,193.8158,43.05128,379.9384,146.1579,0.9999804,,,,,,,,,,,grasper
222,001327.jpg,361.0162,40.33219,491,197.5016,0.9991633,,,,,,,,,,,stapler
222,001327.jpg,,,,,,,,,,,,,,,,needle
222,001327.jpg,,,,,,,,,,,,,,,,holder
222,001327.jpg,,,,,,,,,,,,,,,,stitcher
222,001327.jpg,,,,,,,,,,,,,,,,background
223,001333.jpg,188.5547,40.5832,373.4255,157.3311,0.999997,,,,,,,,,,,grasper
223,001333.jpg,319.8693,29.68147,462.5344,170.7212,0.9999495,,,,,,,,,,,stapler
223,001333.jpg,,,,,,,,,,,,,,,,needle
223,001333.jpg,,,,,,,,,,,,,,,,holder
223,001333.jpg,,,,,,,,,,,,,,,,stitcher
223,001333.jpg,,,,,,,,,,,,,,,,background
224,001339.jpg,191.4814,36.35965,379.0695,140.5383,0.9999902,,,,,,,,,,,grasper
224,001339.jpg,335.163,19.48897,470.4911,148.7864,0.9994624,,,,,,,,,,,stapler
224,001339.jpg,,,,,,,,,,,,,,,,needle
224,001339.jpg,,,,,,,,,,,,,,,,holder
224,001339.jpg,,,,,,,,,,,,,,,,stitcher
224,001339.jpg,,,,,,,,,,,,,,,,background
225,001345.jpg,203.2854,40.08759,363.2114,133.461,0.9999434,,,,,,,,,,,grasper
225,001345.jpg,350.1162,30.30634,466.1941,170.5387,0.99988,,,,,,,,,,,stapler
225,001345.jpg,,,,,,,,,,,,,,,,needle
225,001345.jpg,,,,,,,,,,,,,,,,holder
225,001345.jpg,,,,,,,,,,,,,,,,stitcher
225,001345.jpg,,,,,,,,,,,,,,,,background
226,001351.jpg,197.8975,39.97725,375.1052,131.8822,0.9999852,,,,,,,,,,,grasper
226,001351.jpg,338.8693,42.93058,460.4262,170.1498,0.9999425,,,,,,,,,,,stapler
226,001351.jpg,,,,,,,,,,,,,,,,needle
226,001351.jpg,,,,,,,,,,,,,,,,holder
226,001351.jpg,,,,,,,,,,,,,,,,stitcher
226,001351.jpg,,,,,,,,,,,,,,,,background
227,001357.jpg,200.9978,29.06675,385.523,130.8926,0.999982,,,,,,,,,,,grasper
227,001357.jpg,332.9179,55.00485,440.0116,174.7522,0.9999709,,,,,,,,,,,stapler
227,001357.jpg,,,,,,,,,,,,,,,,needle
227,001357.jpg,,,,,,,,,,,,,,,,holder
227,001357.jpg,,,,,,,,,,,,,,,,stitcher
227,001357.jpg,,,,,,,,,,,,,,,,background
228,001363.jpg,203.2561,37.03826,384.9729,129.8113,0.999953,,,,,,,,,,,grasper
228,001363.jpg,354.4439,50.23157,458.8543,179.8132,0.9999006,,,,,,,,,,,stapler
228,001363.jpg,,,,,,,,,,,,,,,,needle
228,001363.jpg,,,,,,,,,,,,,,,,holder
228,001363.jpg,,,,,,,,,,,,,,,,stitcher
228,001363.jpg,,,,,,,,,,,,,,,,background
229,001369.jpg,207.0737,34.48872,383.8264,123.5454,0.9999757,,,,,,,,,,,grasper
229,001369.jpg,349.3419,60.95322,455.5179,193.5184,0.9999833,,,,,,,,,,,stapler
229,001369.jpg,,,,,,,,,,,,,,,,needle
229,001369.jpg,,,,,,,,,,,,,,,,holder
229,001369.jpg,,,,,,,,,,,,,,,,stitcher
229,001369.jpg,,,,,,,,,,,,,,,,background
230,001375.jpg,210.9297,41.58249,396.4575,122.402,0.9999534,,,,,,,,,,,grasper
230,001375.jpg,347.2226,74.87731,458.2269,189.5793,0.9999623,,,,,,,,,,,stapler
230,001375.jpg,,,,,,,,,,,,,,,,needle
230,001375.jpg,,,,,,,,,,,,,,,,holder
230,001375.jpg,,,,,,,,,,,,,,,,stitcher
230,001375.jpg,,,,,,,,,,,,,,,,background
231,001381.jpg,214.8785,44.49034,389.7894,127.6845,0.9999696,,,,,,,,,,,grasper
231,001381.jpg,349.2116,81.67389,449.4714,205.2932,0.9999819,,,,,,,,,,,stapler
231,001381.jpg,,,,,,,,,,,,,,,,needle
231,001381.jpg,,,,,,,,,,,,,,,,holder
231,001381.jpg,,,,,,,,,,,,,,,,stitcher
231,001381.jpg,,,,,,,,,,,,,,,,background
232,001387.jpg,217.8769,39.23497,392.6026,115.4979,0.9998852,,,,,,,,,,,grasper
232,001387.jpg,340.6819,96.0655,442.8057,215.7171,0.9999605,,,,,,,,,,,stapler
232,001387.jpg,,,,,,,,,,,,,,,,needle
232,001387.jpg,,,,,,,,,,,,,,,,holder
232,001387.jpg,,,,,,,,,,,,,,,,stitcher
232,001387.jpg,,,,,,,,,,,,,,,,background
233,001393.jpg,218.1712,31.46002,379.286,114.7206,0.9999403,,,,,,,,,,,grasper
233,001393.jpg,310.5129,95.8009,406.024,218.9633,0.9998729,,,,,,,,,,,stapler
233,001393.jpg,,,,,,,,,,,,,,,,needle
233,001393.jpg,,,,,,,,,,,,,,,,holder
233,001393.jpg,,,,,,,,,,,,,,,,stitcher
233,001393.jpg,,,,,,,,,,,,,,,,background
234,001399.jpg,212.868,33.35402,378.7646,111.7043,0.999977,,,,,,,,,,,grasper
234,001399.jpg,294.6526,99.27085,395.2568,214.6356,0.9999689,,,,,,,,,,,stapler
234,001399.jpg,,,,,,,,,,,,,,,,needle
234,001399.jpg,,,,,,,,,,,,,,,,holder
234,001399.jpg,,,,,,,,,,,,,,,,stitcher
234,001399.jpg,,,,,,,,,,,,,,,,background
235,001405.jpg,192.7242,32.06548,366.5758,105.2079,0.9999853,,,,,,,,,,,grasper
235,001405.jpg,274.5644,106.2282,361.6445,218.8359,0.9999695,,,,,,,,,,,stapler
235,001405.jpg,,,,,,,,,,,,,,,,needle
235,001405.jpg,,,,,,,,,,,,,,,,holder
235,001405.jpg,,,,,,,,,,,,,,,,stitcher
235,001405.jpg,,,,,,,,,,,,,,,,background
236,001411.jpg,204.9907,32.60925,366.0647,108.1192,0.9998511,,,,,,,,,,,grasper
236,001411.jpg,264.5379,106.4602,361.6677,224.0534,0.9998236,,,,,,,,,,,stapler
236,001411.jpg,,,,,,,,,,,,,,,,needle
236,001411.jpg,,,,,,,,,,,,,,,,holder
236,001411.jpg,,,,,,,,,,,,,,,,stitcher
236,001411.jpg,,,,,,,,,,,,,,,,background
237,001417.jpg,210.1948,35.83345,376.4155,119.1296,0.9999663,,,,,,,,,,,grasper
237,001417.jpg,283.2047,112.2447,364.9608,223.8576,0.999952,,,,,,,,,,,stapler
237,001417.jpg,,,,,,,,,,,,,,,,needle
237,001417.jpg,,,,,,,,,,,,,,,,holder
237,001417.jpg,,,,,,,,,,,,,,,,stitcher
237,001417.jpg,,,,,,,,,,,,,,,,background
238,001423.jpg,207.3893,36.64885,378.0865,130.9077,0.9999483,,,,,,,,,,,grasper
238,001423.jpg,296.0196,105.8287,386.419,224.3026,0.9998689,,,,,,,,,,,stapler
238,001423.jpg,,,,,,,,,,,,,,,,needle
238,001423.jpg,,,,,,,,,,,,,,,,holder
238,001423.jpg,,,,,,,,,,,,,,,,stitcher
238,001423.jpg,,,,,,,,,,,,,,,,background
239,001429.jpg,221.2236,28.69067,406.9529,129.4512,0.9999819,,,,,,,,,,,grasper
239,001429.jpg,312.0974,96.3474,422.0655,219.6634,0.9999423,,,,,,,,,,,stapler
239,001429.jpg,,,,,,,,,,,,,,,,needle
239,001429.jpg,,,,,,,,,,,,,,,,holder
239,001429.jpg,,,,,,,,,,,,,,,,stitcher
239,001429.jpg,,,,,,,,,,,,,,,,background
240,001435.jpg,,,,,,,,,,,,,,,,grasper
240,001435.jpg,335.848,97.39755,431.2987,227.6323,0.9999719,,,,,,,,,,,stapler
240,001435.jpg,,,,,,,,,,,,,,,,needle
240,001435.jpg,,,,,,,,,,,,,,,,holder
240,001435.jpg,,,,,,,,,,,,,,,,stitcher
240,001435.jpg,,,,,,,,,,,,,,,,background
241,001441.jpg,,,,,,,,,,,,,,,,grasper
241,001441.jpg,334.938,104.0298,444.767,236.8665,0.9999473,,,,,,,,,,,stapler
241,001441.jpg,,,,,,,,,,,,,,,,needle
241,001441.jpg,,,,,,,,,,,,,,,,holder
241,001441.jpg,,,,,,,,,,,,,,,,stitcher
241,001441.jpg,,,,,,,,,,,,,,,,background
242,001447.jpg,,,,,,,,,,,,,,,,grasper
242,001447.jpg,345.1684,109.764,439.221,240.9119,0.9999468,,,,,,,,,,,stapler
242,001447.jpg,,,,,,,,,,,,,,,,needle
242,001447.jpg,,,,,,,,,,,,,,,,holder
242,001447.jpg,,,,,,,,,,,,,,,,stitcher
242,001447.jpg,,,,,,,,,,,,,,,,background
243,001453.jpg,388.1738,316.9268,254.0764,290.6533,488.9799,431.4895,333.1141,344.5734,0.9988996,0.703963,,,,,,grasper
243,001453.jpg,351.8386,111.7491,442.0022,254.4697,0.999974,,,,,,,,,,,stapler
243,001453.jpg,,,,,,,,,,,,,,,,needle
243,001453.jpg,,,,,,,,,,,,,,,,holder
243,001453.jpg,,,,,,,,,,,,,,,,stitcher
243,001453.jpg,,,,,,,,,,,,,,,,background
244,001459.jpg,348.5179,235.4135,473.5703,321.5568,0.9963878,,,,,,,,,,,grasper
244,001459.jpg,354.1549,117.8127,438.9489,239.6976,0.9999347,,,,,,,,,,,stapler
244,001459.jpg,,,,,,,,,,,,,,,,needle
244,001459.jpg,,,,,,,,,,,,,,,,holder
244,001459.jpg,,,,,,,,,,,,,,,,stitcher
244,001459.jpg,,,,,,,,,,,,,,,,background
245,001465.jpg,378.7591,200.4019,491,291.522,0.9999837,,,,,,,,,,,grasper
245,001465.jpg,338.8309,96.55688,432.8136,216.4814,0.9999895,,,,,,,,,,,stapler
245,001465.jpg,,,,,,,,,,,,,,,,needle
245,001465.jpg,,,,,,,,,,,,,,,,holder
245,001465.jpg,,,,,,,,,,,,,,,,stitcher
245,001465.jpg,,,,,,,,,,,,,,,,background
246,001471.jpg,,,,,,,,,,,,,,,,grasper
246,001471.jpg,340.0282,93.33438,444.4847,228.6321,0.9999446,,,,,,,,,,,stapler
246,001471.jpg,,,,,,,,,,,,,,,,needle
246,001471.jpg,,,,,,,,,,,,,,,,holder
246,001471.jpg,,,,,,,,,,,,,,,,stitcher
246,001471.jpg,,,,,,,,,,,,,,,,background
247,001477.jpg,,,,,,,,,,,,,,,,grasper
247,001477.jpg,354.8079,83.94202,459.3301,244.2517,0.9998693,,,,,,,,,,,stapler
247,001477.jpg,,,,,,,,,,,,,,,,needle
247,001477.jpg,,,,,,,,,,,,,,,,holder
247,001477.jpg,,,,,,,,,,,,,,,,stitcher
247,001477.jpg,1,1,483.6031,351,0.9895772,,,,,,,,,,,background
248,001483.jpg,,,,,,,,,,,,,,,,grasper
248,001483.jpg,361.5215,95.2009,458.0976,234.3755,0.9999425,,,,,,,,,,,stapler
248,001483.jpg,,,,,,,,,,,,,,,,needle
248,001483.jpg,,,,,,,,,,,,,,,,holder
248,001483.jpg,,,,,,,,,,,,,,,,stitcher
248,001483.jpg,,,,,,,,,,,,,,,,background
249,001489.jpg,,,,,,,,,,,,,,,,grasper
249,001489.jpg,382.3906,103.1259,490.7855,234.4148,0.9998525,,,,,,,,,,,stapler
249,001489.jpg,,,,,,,,,,,,,,,,needle
249,001489.jpg,,,,,,,,,,,,,,,,holder
249,001489.jpg,,,,,,,,,,,,,,,,stitcher
249,001489.jpg,1,1,482.1566,351,0.9854419,,,,,,,,,,,background
250,001495.jpg,,,,,,,,,,,,,,,,grasper
250,001495.jpg,349.8135,88.94839,491,222.7273,0.9999329,,,,,,,,,,,stapler
250,001495.jpg,,,,,,,,,,,,,,,,needle
250,001495.jpg,,,,,,,,,,,,,,,,holder
250,001495.jpg,,,,,,,,,,,,,,,,stitcher
250,001495.jpg,,,,,,,,,,,,,,,,background
251,001501.jpg,,,,,,,,,,,,,,,,grasper
251,001501.jpg,339.9785,82.67818,420.5187,215.4849,0.9999597,,,,,,,,,,,stapler
251,001501.jpg,,,,,,,,,,,,,,,,needle
251,001501.jpg,,,,,,,,,,,,,,,,holder
251,001501.jpg,,,,,,,,,,,,,,,,stitcher
251,001501.jpg,1,1,485.4712,351,0.8125488,,,,,,,,,,,background
252,001507.jpg,,,,,,,,,,,,,,,,grasper
252,001507.jpg,313.6714,90.05244,393.892,211.328,0.9995431,,,,,,,,,,,stapler
252,001507.jpg,,,,,,,,,,,,,,,,needle
252,001507.jpg,,,,,,,,,,,,,,,,holder
252,001507.jpg,,,,,,,,,,,,,,,,stitcher
252,001507.jpg,1,1,468.7553,351,0.7688307,,,,,,,,,,,background
253,001513.jpg,,,,,,,,,,,,,,,,grasper
253,001513.jpg,324.5234,96.39825,416.5856,223.9703,0.9999543,,,,,,,,,,,stapler
253,001513.jpg,,,,,,,,,,,,,,,,needle
253,001513.jpg,,,,,,,,,,,,,,,,holder
253,001513.jpg,,,,,,,,,,,,,,,,stitcher
253,001513.jpg,,,,,,,,,,,,,,,,background
254,001519.jpg,,,,,,,,,,,,,,,,grasper
254,001519.jpg,304.6249,100.7898,450.7407,232.7966,0.9998866,,,,,,,,,,,stapler
254,001519.jpg,,,,,,,,,,,,,,,,needle
254,001519.jpg,,,,,,,,,,,,,,,,holder
254,001519.jpg,,,,,,,,,,,,,,,,stitcher
254,001519.jpg,1,1,482.944,351,0.7497239,,,,,,,,,,,background
255,001525.jpg,,,,,,,,,,,,,,,,grasper
255,001525.jpg,330.2796,127.5989,491,233.7901,0.9980385,,,,,,,,,,,stapler
255,001525.jpg,,,,,,,,,,,,,,,,needle
255,001525.jpg,,,,,,,,,,,,,,,,holder
255,001525.jpg,,,,,,,,,,,,,,,,stitcher
255,001525.jpg,,,,,,,,,,,,,,,,background
256,001531.jpg,,,,,,,,,,,,,,,,grasper
256,001531.jpg,364.0328,63.99083,459.6995,184.6288,0.9997072,,,,,,,,,,,stapler
256,001531.jpg,,,,,,,,,,,,,,,,needle
256,001531.jpg,,,,,,,,,,,,,,,,holder
256,001531.jpg,,,,,,,,,,,,,,,,stitcher
256,001531.jpg,1,1,491,351,0.9840018,,,,,,,,,,,background
257,001537.jpg,,,,,,,,,,,,,,,,grasper
257,001537.jpg,374.7384,14.97206,491,138.3695,0.9999557,,,,,,,,,,,stapler
257,001537.jpg,,,,,,,,,,,,,,,,needle
257,001537.jpg,,,,,,,,,,,,,,,,holder
257,001537.jpg,,,,,,,,,,,,,,,,stitcher
257,001537.jpg,1,1,485.7086,351,0.7461422,,,,,,,,,,,background
258,001543.jpg,,,,,,,,,,,,,,,,grasper
258,001543.jpg,403.6888,16.68229,491,142.5912,0.9995103,,,,,,,,,,,stapler
258,001543.jpg,,,,,,,,,,,,,,,,needle
258,001543.jpg,,,,,,,,,,,,,,,,holder
258,001543.jpg,,,,,,,,,,,,,,,,stitcher
258,001543.jpg,,,,,,,,,,,,,,,,background
259,001549.jpg,,,,,,,,,,,,,,,,grasper
259,001549.jpg,330.4189,58.84792,488.3567,184.9869,0.9999906,,,,,,,,,,,stapler
259,001549.jpg,,,,,,,,,,,,,,,,needle
259,001549.jpg,,,,,,,,,,,,,,,,holder
259,001549.jpg,,,,,,,,,,,,,,,,stitcher
259,001549.jpg,,,,,,,,,,,,,,,,background
260,001555.jpg,,,,,,,,,,,,,,,,grasper
260,001555.jpg,396.714,12.57035,481.4158,87.49954,0.8817306,,,,,,,,,,,stapler
260,001555.jpg,,,,,,,,,,,,,,,,needle
260,001555.jpg,,,,,,,,,,,,,,,,holder
260,001555.jpg,,,,,,,,,,,,,,,,stitcher
260,001555.jpg,1,1,491,347.7086,0.9999431,,,,,,,,,,,background
261,001561.jpg,,,,,,,,,,,,,,,,grasper
261,001561.jpg,355.624,59.46831,491,174.2237,0.9999557,,,,,,,,,,,stapler
261,001561.jpg,,,,,,,,,,,,,,,,needle
261,001561.jpg,,,,,,,,,,,,,,,,holder
261,001561.jpg,,,,,,,,,,,,,,,,stitcher
261,001561.jpg,1,1,491,351,0.7516574,,,,,,,,,,,background
262,001567.jpg,,,,,,,,,,,,,,,,grasper
262,001567.jpg,,,,,,,,,,,,,,,,stapler
262,001567.jpg,,,,,,,,,,,,,,,,needle
262,001567.jpg,,,,,,,,,,,,,,,,holder
262,001567.jpg,,,,,,,,,,,,,,,,stitcher
262,001567.jpg,5.716656,1,489.2731,350.7646,0.9911912,,,,,,,,,,,background
263,001573.jpg,,,,,,,,,,,,,,,,grasper
263,001573.jpg,313.3376,63.25175,478.2315,167.6917,0.9999141,,,,,,,,,,,stapler
263,001573.jpg,,,,,,,,,,,,,,,,needle
263,001573.jpg,,,,,,,,,,,,,,,,holder
263,001573.jpg,,,,,,,,,,,,,,,,stitcher
263,001573.jpg,,,,,,,,,,,,,,,,background
264,001579.jpg,,,,,,,,,,,,,,,,grasper
264,001579.jpg,323.7586,83.20138,471.6787,167.6451,0.9985873,,,,,,,,,,,stapler
264,001579.jpg,,,,,,,,,,,,,,,,needle
264,001579.jpg,,,,,,,,,,,,,,,,holder
264,001579.jpg,,,,,,,,,,,,,,,,stitcher
264,001579.jpg,1,1,490.3594,351,0.9696572,,,,,,,,,,,background
265,001585.jpg,324.8818,73.30103,433.2285,180.2518,0.7920154,,,,,,,,,,,grasper
265,001585.jpg,308.58,55.57282,458.6103,171.6463,0.8070104,,,,,,,,,,,stapler
265,001585.jpg,,,,,,,,,,,,,,,,needle
265,001585.jpg,,,,,,,,,,,,,,,,holder
265,001585.jpg,,,,,,,,,,,,,,,,stitcher
265,001585.jpg,,,,,,,,,,,,,,,,background
266,001591.jpg,,,,,,,,,,,,,,,,grasper
266,001591.jpg,212.5953,59.54207,356.7115,148.1682,0.823942,,,,,,,,,,,stapler
266,001591.jpg,,,,,,,,,,,,,,,,needle
266,001591.jpg,,,,,,,,,,,,,,,,holder
266,001591.jpg,,,,,,,,,,,,,,,,stitcher
266,001591.jpg,1,1,446.9037,351,0.727915,,,,,,,,,,,background
267,001597.jpg,,,,,,,,,,,,,,,,grasper
267,001597.jpg,215.6814,40.14313,426.856,188.6097,0.9999667,,,,,,,,,,,stapler
267,001597.jpg,,,,,,,,,,,,,,,,needle
267,001597.jpg,,,,,,,,,,,,,,,,holder
267,001597.jpg,,,,,,,,,,,,,,,,stitcher
267,001597.jpg,,,,,,,,,,,,,,,,background
268,001603.jpg,298.4172,241.0099,156.4901,128.5709,263.7803,221.4714,419.1034,425.8016,243.5461,204.6462,339.2818,294.6424,0.9978548,0.9942059,0.8954197,grasper
268,001603.jpg,168.7271,23.14078,349.4073,175.8746,0.9826592,,,,,,,,,,,stapler
268,001603.jpg,,,,,,,,,,,,,,,,needle
268,001603.jpg,,,,,,,,,,,,,,,,holder
268,001603.jpg,,,,,,,,,,,,,,,,stitcher
268,001603.jpg,,,,,,,,,,,,,,,,background
269,001609.jpg,33.10516,188.9285,263.4691,307.4288,0.99962,,,,,,,,,,,grasper
269,001609.jpg,270.0827,100.7572,464.9309,242.3337,0.895427,,,,,,,,,,,stapler
269,001609.jpg,,,,,,,,,,,,,,,,needle
269,001609.jpg,,,,,,,,,,,,,,,,holder
269,001609.jpg,,,,,,,,,,,,,,,,stitcher
269,001609.jpg,,,,,,,,,,,,,,,,background
270,001615.jpg,137.699,136.8886,269.5427,275.1891,0.9920576,,,,,,,,,,,grasper
270,001615.jpg,,,,,,,,,,,,,,,,stapler
270,001615.jpg,,,,,,,,,,,,,,,,needle
270,001615.jpg,303.4377,171.1096,433.1341,247.0929,0.8402419,,,,,,,,,,,holder
270,001615.jpg,,,,,,,,,,,,,,,,stitcher
270,001615.jpg,,,,,,,,,,,,,,,,background
271,001621.jpg,85.72559,218.7829,253.8654,325.4754,0.9996502,,,,,,,,,,,grasper
271,001621.jpg,160.8639,99.46304,439.0463,237.4819,0.992798,,,,,,,,,,,stapler
271,001621.jpg,,,,,,,,,,,,,,,,needle
271,001621.jpg,,,,,,,,,,,,,,,,holder
271,001621.jpg,,,,,,,,,,,,,,,,stitcher
271,001621.jpg,,,,,,,,,,,,,,,,background
272,001627.jpg,104.979,210.2336,259.4122,342.7593,0.9999615,,,,,,,,,,,grasper
272,001627.jpg,175.5238,107.1595,439.3294,249.4651,0.999639,,,,,,,,,,,stapler
272,001627.jpg,,,,,,,,,,,,,,,,needle
272,001627.jpg,,,,,,,,,,,,,,,,holder
272,001627.jpg,,,,,,,,,,,,,,,,stitcher
272,001627.jpg,,,,,,,,,,,,,,,,background
273,001633.jpg,92.25892,213.3637,286.0707,332.712,0.999989,,,,,,,,,,,grasper
273,001633.jpg,175.8616,98.02493,437.8575,254.4309,0.9999551,,,,,,,,,,,stapler
273,001633.jpg,,,,,,,,,,,,,,,,needle
273,001633.jpg,,,,,,,,,,,,,,,,holder
273,001633.jpg,,,,,,,,,,,,,,,,stitcher
273,001633.jpg,,,,,,,,,,,,,,,,background
274,001639.jpg,172.2574,207.3477,300.4221,339.5068,0.9999392,,,,,,,,,,,grasper
274,001639.jpg,205.9253,126.9788,396.2426,265.049,0.7538054,,,,,,,,,,,stapler
274,001639.jpg,,,,,,,,,,,,,,,,needle
274,001639.jpg,,,,,,,,,,,,,,,,holder
274,001639.jpg,,,,,,,,,,,,,,,,stitcher
274,001639.jpg,,,,,,,,,,,,,,,,background
275,001645.jpg,71.8099,221.6036,259.547,351,0.9999936,,,,,,,,,,,grasper
